0,0,PI:,3.141592654
0,0.017453293,Step (deg):,1
0,0.034906585,Formula:,PI() / 180 * D$2 + anterior
0,0.052359878,,
0,0.06981317,,
0,0.087266463,,
0,0.104719755,,
0,0.122173048,,
0,0.13962634,,
0,0.157079633,,
0,0.174532925,,
0,0.191986218,,
0,0.20943951,,
0,0.226892803,,
0,0.244346095,,
0,0.261799388,,
0,0.27925268,,
0,0.296705973,,
0,0.314159265,,
0,0.331612558,,
0,0.34906585,,
0,0.366519143,,
0,0.383972435,,
0,0.401425728,,
0,0.41887902,,
0,0.436332313,,
0,0.453785606,,
0,0.471238898,,
0,0.488692191,,
0,0.506145483,,
0,0.523598776,,
0,0.541052068,,
0,0.558505361,,
0,0.575958653,,
0,0.593411946,,
0,0.610865238,,
0,0.628318531,,
0,0.645771823,,
0,0.663225116,,
0,0.680678408,,
0,0.698131701,,
0,0.715584993,,
0,0.733038286,,
0,0.750491578,,
0,0.767944871,,
0,0.785398163,,
0,0.802851456,,
0,0.820304748,,
0,0.837758041,,
0,0.855211333,,
0,0.872664626,,
0,0.890117919,,
0,0.907571211,,
0,0.925024504,,
0,0.942477796,,
0,0.959931089,,
0,0.977384381,,
0,0.994837674,,
0,1.012290966,,
0,1.029744259,,
0,1.047197551,,
0,1.064650844,,
0,1.082104136,,
0,1.099557429,,
0,1.117010721,,
0,1.134464014,,
0,1.151917306,,
0,1.169370599,,
0,1.186823891,,
0,1.204277184,,
0,1.221730476,,
0,1.239183769,,
0,1.256637061,,
0,1.274090354,,
0,1.291543646,,
0,1.308996939,,
0,1.326450232,,
0,1.343903524,,
0,1.361356817,,
0,1.378810109,,
0,1.396263402,,
0,1.413716694,,
0,1.431169987,,
0,1.448623279,,
0,1.466076572,,
0,1.483529864,,
0,1.500983157,,
0,1.518436449,,
0,1.535889742,,
0,1.553343034,,
0,1.570796327,,
0,1.588249619,,
0,1.605702912,,
0,1.623156204,,
0,1.640609497,,
0,1.658062789,,
0,1.675516082,,
0,1.692969374,,
0,1.710422667,,
0,1.727875959,,
0,1.745329252,,
0,1.762782545,,
0,1.780235837,,
0,1.79768913,,
0,1.815142422,,
0,1.832595715,,
0,1.850049007,,
0,1.8675023,,
0,1.884955592,,
0,1.902408885,,
0,1.919862177,,
0,1.93731547,,
0,1.954768762,,
0,1.972222055,,
0,1.989675347,,
0,2.00712864,,
0,2.024581932,,
0,2.042035225,,
0,2.059488517,,
0,2.07694181,,
0,2.094395102,,
0,2.111848395,,
0,2.129301687,,
0,2.14675498,,
0,2.164208272,,
0,2.181661565,,
0,2.199114858,,
0,2.21656815,,
0,2.234021443,,
0,2.251474735,,
0,2.268928028,,
0,2.28638132,,
0,2.303834613,,
0,2.321287905,,
0,2.338741198,,
0,2.35619449,,
0,2.373647783,,
0,2.391101075,,
0,2.408554368,,
0,2.42600766,,
0,2.443460953,,
0,2.460914245,,
0,2.478367538,,
0,2.49582083,,
0,2.513274123,,
0,2.530727415,,
0,2.548180708,,
0,2.565634,,
0,2.583087293,,
0,2.600540585,,
0,2.617993878,,
0,2.635447171,,
0,2.652900463,,
0,2.670353756,,
0,2.687807048,,
0,2.705260341,,
0,2.722713633,,
0,2.740166926,,
0,2.757620218,,
0,2.775073511,,
0,2.792526803,,
0,2.809980096,,
0,2.827433388,,
0,2.844886681,,
0,2.862339973,,
0,2.879793266,,
0,2.897246558,,
0,2.914699851,,
0,2.932153143,,
0,2.949606436,,
0,2.967059728,,
0,2.984513021,,
0,3.001966313,,
0,3.019419606,,
0,3.036872898,,
0,3.054326191,,
0,3.071779484,,
0,3.089232776,,
0,3.106686069,,
0,3.124139361,,
